lat,lon,accident_idx,lighting,road_quality,incident_score,crosswalk_present,weather_risk,zone
17.411137,78.407504,0.7348,0.9096,0.9036,0.9236,0.0,1.0,jubilee_hills
17.435219,78.393455,0.8917,0.9318,0.8582,0.95,1.0,1.0,jubilee_hills
17.404334,78.395823,0.861,0.9073,0.8625,0.8377,0.0,1.0,jubilee_hills
17.431852,78.41327,0.8945,0.7802,0.8439,0.9465,1.0,1.0,jubilee_hills
17.412932,78.391837,0.8751,0.7803,0.8497,0.8707,1.0,1.0,jubilee_hills
17.431748,78.41165,0.95,0.8044,0.95,0.9487,1.0,1.0,jubilee_hills
17.435878,78.399476,0.8873,0.8471,0.8588,0.9342,0.0,1.0,jubilee_hills
17.414049,78.404494,0.9403,0.8036,0.8472,0.9063,1.0,1.0,jubilee_hills
17.423283,78.398603,0.95,0.8441,0.8707,0.838,1.0,1.0,jubilee_hills
17.424725,78.416249,0.8702,0.8568,0.9022,0.8127,1.0,1.0,jubilee_hills
17.433871,78.408421,0.9497,0.8277,0.8802,0.8916,1.0,1.0,jubilee_hills
17.432352,78.405759,0.941,0.8262,0.8619,0.95,0.0,1.0,jubilee_hills
17.410477,78.415031,0.8966,0.9048,0.9342,0.95,0.0,1.0,banjara_hills
17.420803,78.427599,0.7669,0.8752,0.7768,0.8641,1.0,1.0,banjara_hills
17.417472,78.445209,0.8662,0.95,0.7817,0.8759,1.0,1.0,banjara_hills
17.393202,78.435222,0.8375,0.7664,0.9002,0.9158,1.0,1.0,banjara_hills
17.422744,78.4411,0.8295,0.8642,0.9318,0.9023,1.0,1.0,banjara_hills
17.409037,78.457777,0.8237,0.8516,0.8464,0.8912,1.0,1.0,banjara_hills
17.419958,78.414808,0.8702,0.8114,0.855,0.9019,1.0,1.0,banjara_hills
17.389512,78.457163,0.8648,0.8112,0.8879,0.8888,1.0,1.0,banjara_hills
17.411131,78.427915,0.8788,0.8425,0.9361,0.8985,1.0,1.0,banjara_hills
17.419168,78.42884,0.892,0.7821,0.835,0.8318,0.0,1.0,banjara_hills
17.423997,78.440325,0.9165,0.9161,0.8976,0.8364,0.0,1.0,banjara_hills
17.414223,78.444016,0.8442,0.8308,0.907,0.9238,1.0,1.0,banjara_hills
17.414453,78.427718,0.8888,0.8472,0.8105,0.932,1.0,1.0,banjara_hills
17.411741,78.410298,0.9185,0.7957,0.9428,0.9273,1.0,1.0,banjara_hills
17.407224,78.43058,0.8339,0.8554,0.9301,0.8932,0.0,1.0,banjara_hills
17.396007,78.410165,0.8613,0.8219,0.8523,0.9148,1.0,1.0,banjara_hills
17.419019,78.417335,0.8394,0.9089,0.9098,0.7788,1.0,1.0,banjara_hills
17.420888,78.451164,0.8253,0.8251,0.9375,0.8948,1.0,1.0,banjara_hills
17.416653,78.428173,0.8231,0.8996,0.9347,0.7946,1.0,1.0,banjara_hills
17.428675,78.455043,0.8922,0.9081,0.851,0.8222,1.0,1.0,banjara_hills
17.419814,78.425848,0.7927,0.8733,0.95,0.9422,0.0,1.0,banjara_hills
17.424904,78.440355,0.8269,0.8878,0.8103,0.9327,0.0,1.0,banjara_hills
17.416468,78.429625,0.876,0.8091,0.8533,0.8473,1.0,1.0,banjara_hills
17.420228,78.428343,0.8941,0.8501,0.8998,0.8321,1.0,1.0,banjara_hills
17.42079,78.424987,0.9233,0.877,0.8546,0.787,1.0,1.0,banjara_hills
17.405053,78.419822,0.7708,0.8706,0.8693,0.899,0.0,1.0,banjara_hills
17.418826,78.426529,0.8475,0.8745,0.8875,0.899,1.0,1.0,banjara_hills
17.40912,78.424408,0.8411,0.8044,0.8591,0.8972,1.0,1.0,banjara_hills
17.403021,78.440658,0.9173,0.7869,0.95,0.9008,1.0,1.0,banjara_hills
17.400333,78.443102,0.8473,0.8225,0.8884,0.9273,0.0,1.0,banjara_hills
17.427595,78.447899,0.7955,0.8897,0.8709,0.8869,0.0,1.0,banjara_hills
17.413192,78.443129,0.798,0.9473,0.7889,0.8501,1.0,1.0,banjara_hills
17.417054,78.433438,0.8057,0.8926,0.8736,0.8681,0.0,1.0,banjara_hills
17.430925,78.443933,0.8936,0.8017,0.876,0.865,1.0,1.0,banjara_hills
17.418661,78.431346,0.885,0.7892,0.95,0.7996,1.0,1.0,banjara_hills
17.42431,78.428423,0.8926,0.7885,0.95,0.8807,1.0,1.0,banjara_hills
17.410027,78.425357,0.8358,0.8251,0.8576,0.9383,1.0,1.0,banjara_hills
17.402653,78.454726,0.8217,0.8916,0.8905,0.8308,0.0,1.0,banjara_hills
17.429107,78.434572,0.9388,0.827,0.8415,0.9074,1.0,1.0,banjara_hills
17.408851,78.436859,0.8773,0.7414,0.8796,0.8879,0.0,1.0,banjara_hills
17.430723,78.431234,0.8963,0.8614,0.95,0.8061,1.0,1.0,banjara_hills
17.403586,78.43191,0.8327,0.8745,0.9143,0.8381,1.0,1.0,banjara_hills
17.401812,78.434947,0.8367,0.9018,0.8518,0.9008,1.0,1.0,banjara_hills
17.416215,78.431294,0.9073,0.7081,0.8792,0.8747,1.0,1.0,banjara_hills
17.433941,78.430174,0.8836,0.8214,0.8122,0.9007,1.0,1.0,banjara_hills
17.427657,78.439379,0.7728,0.823,0.8993,0.9219,1.0,1.0,banjara_hills
17.399684,78.434049,0.7768,0.9157,0.8796,0.8889,1.0,1.0,banjara_hills
17.424554,78.436115,0.8387,0.9195,0.9119,0.95,1.0,1.0,banjara_hills
17.413828,78.419582,0.8641,0.8414,0.8984,0.8733,1.0,1.0,banjara_hills
17.423338,78.458404,0.8342,0.8029,0.8923,0.8399,1.0,1.0,banjara_hills
17.407995,78.442263,0.8338,0.7921,0.8899,0.9,1.0,1.0,banjara_hills
17.406182,78.435091,0.8826,0.7684,0.904,0.8272,1.0,1.0,banjara_hills
17.425844,78.442751,0.9016,0.9282,0.8213,0.8406,0.0,1.0,banjara_hills
17.431781,78.427006,0.7981,0.8833,0.8402,0.8325,1.0,1.0,banjara_hills
17.401614,78.42098,0.8353,0.8635,0.9017,0.8546,1.0,1.0,banjara_hills
17.416989,78.42954,0.8004,0.7777,0.9133,0.9089,1.0,1.0,banjara_hills
17.414246,78.441171,0.8454,0.9278,0.9045,0.9074,1.0,1.0,banjara_hills
17.420106,78.438627,0.8541,0.8481,0.95,0.9392,1.0,1.0,banjara_hills
17.416014,78.431691,0.8599,0.8759,0.7783,0.95,1.0,1.0,banjara_hills
17.417917,78.429327,0.9296,0.851,0.8206,0.8775,1.0,1.0,banjara_hills
17.417082,78.433396,0.7958,0.8679,0.8811,0.9078,1.0,1.0,banjara_hills
17.400585,78.442416,0.8759,0.8748,0.8801,0.9007,1.0,1.0,banjara_hills
17.409505,78.438903,0.9499,0.95,0.8717,0.8387,0.0,1.0,banjara_hills
17.413005,78.430224,0.8233,0.8647,0.8051,0.944,0.0,1.0,banjara_hills
17.422872,78.420788,0.8891,0.8017,0.8931,0.9312,1.0,1.0,banjara_hills
17.425312,78.34574,0.9412,0.9319,0.9206,0.881,1.0,1.0,gachibowli
17.440386,78.358119,0.902,0.9254,0.95,0.9069,1.0,1.0,gachibowli
17.426409,78.309191,0.9112,0.9117,0.8524,0.8809,1.0,1.0,gachibowli
17.421284,78.354133,0.8973,0.95,0.8907,0.9076,1.0,1.0,gachibowli
17.438667,78.352203,0.894,0.8494,0.9394,0.842,1.0,1.0,gachibowli
17.430714,78.323351,0.896,0.9151,0.8856,0.8876,1.0,1.0,gachibowli
17.430862,78.357054,0.95,0.8832,0.95,0.8434,1.0,1.0,gachibowli
17.435661,78.354085,0.8863,0.9347,0.8824,0.95,0.0,1.0,gachibowli
17.438121,78.346602,0.8662,0.8994,0.9175,0.9296,0.0,1.0,gachibowli
17.418752,78.353056,0.9403,0.95,0.9049,0.9258,1.0,1.0,gachibowli
17.447448,78.356647,0.8235,0.9037,0.9013,0.8896,1.0,1.0,gachibowli
17.443197,78.368916,0.8921,0.8647,0.9275,0.9436,1.0,1.0,gachibowli
17.412872,78.342282,0.8775,0.9192,0.815,0.95,1.0,1.0,gachibowli
17.441478,78.35661,0.8745,0.9023,0.8929,0.9366,1.0,1.0,gachibowli
17.434153,78.338574,0.8725,0.846,0.917,0.8526,1.0,1.0,gachibowli
17.433422,78.350786,0.9018,0.95,0.95,0.95,1.0,1.0,gachibowli
17.4325,78.336219,0.8464,0.9173,0.8927,0.95,1.0,1.0,gachibowli
17.445664,78.338913,0.9482,0.9244,0.9269,0.9356,1.0,1.0,gachibowli
17.448006,78.342973,0.8691,0.95,0.9291,0.9454,1.0,1.0,gachibowli
17.427437,78.32781,0.8998,0.8737,0.9098,0.8813,1.0,1.0,gachibowli
17.448486,78.356447,0.8843,0.8593,0.8789,0.9051,1.0,1.0,gachibowli
17.428831,78.356442,0.8675,0.889,0.8842,0.9321,0.0,1.0,gachibowli
17.433622,78.365466,0.9331,0.9063,0.8691,0.9285,1.0,1.0,gachibowli
17.445362,78.361421,0.9356,0.9146,0.9239,0.884,1.0,1.0,gachibowli
17.447442,78.366577,0.9179,0.88,0.9021,0.9295,1.0,1.0,gachibowli
17.433824,78.336309,0.898,0.8901,0.95,0.95,1.0,1.0,gachibowli
17.434353,78.355692,0.9001,0.9492,0.95,0.864,1.0,1.0,gachibowli
17.467669,78.363892,0.8496,0.9315,0.95,0.9039,1.0,1.0,gachibowli
17.443103,78.364564,0.9316,0.9388,0.9331,0.8644,0.0,1.0,gachibowli
17.446093,78.348028,0.8546,0.8939,0.9409,0.9149,1.0,1.0,gachibowli
17.431904,78.345954,0.8624,0.9448,0.9082,0.95,1.0,1.0,gachibowli
17.433175,78.365259,0.8171,0.8619,0.9376,0.8302,1.0,1.0,gachibowli
17.44497,78.321145,0.8521,0.9355,0.9315,0.9141,1.0,1.0,gachibowli
17.463324,78.361035,0.9034,0.8866,0.95,0.9451,1.0,1.0,gachibowli
17.438665,78.355985,0.8737,0.898,0.9485,0.95,1.0,1.0,gachibowli
17.431264,78.355419,0.8931,0.8456,0.8808,0.8868,1.0,1.0,gachibowli
17.453206,78.354997,0.8706,0.8943,0.95,0.9493,1.0,1.0,gachibowli
17.433157,78.349173,0.9315,0.9052,0.9217,0.9398,1.0,1.0,gachibowli
17.442042,78.353877,0.8977,0.8706,0.9126,0.856,1.0,1.0,gachibowli
17.417273,78.361992,0.9006,0.8495,0.9396,0.95,1.0,1.0,gachibowli
17.449238,78.35563,0.9286,0.95,0.95,0.8925,1.0,1.0,gachibowli
17.429178,78.360934,0.8663,0.9053,0.95,0.8992,1.0,1.0,gachibowli
17.414169,78.348625,0.9449,0.8925,0.9492,0.934,1.0,1.0,gachibowli
17.436028,78.358157,0.9052,0.8206,0.95,0.9044,1.0,1.0,gachibowli
17.435909,78.332137,0.9297,0.8918,0.9213,0.95,0.0,1.0,gachibowli
17.431439,78.348219,0.8825,0.835,0.8891,0.95,1.0,1.0,gachibowli
17.442611,78.35016,0.9017,0.9415,0.9334,0.95,1.0,1.0,gachibowli
17.418432,78.351669,0.9035,0.883,0.9397,0.9216,1.0,1.0,gachibowli
17.441156,78.33998,0.8272,0.8718,0.8643,0.95,1.0,1.0,gachibowli
17.424146,78.338522,0.9125,0.9052,0.95,0.896,1.0,1.0,gachibowli
17.430514,78.349751,0.9412,0.9201,0.9299,0.9231,1.0,1.0,gachibowli
17.440506,78.35897,0.903,0.859,0.9299,0.8802,1.0,1.0,gachibowli
17.439601,78.331347,0.8946,0.9208,0.95,0.8964,1.0,1.0,gachibowli
17.430915,78.328191,0.887,0.8625,0.894,0.9444,1.0,1.0,gachibowli
17.436678,78.348722,0.906,0.9039,0.9374,0.95,1.0,1.0,gachibowli
17.446606,78.354226,0.9016,0.95,0.9433,0.902,1.0,1.0,gachibowli
17.431446,78.340662,0.877,0.9215,0.95,0.9037,1.0,1.0,gachibowli
17.450076,78.334192,0.8959,0.9396,0.8711,0.9368,1.0,1.0,gachibowli
17.429234,78.348764,0.9055,0.95,0.9126,0.8748,1.0,1.0,gachibowli
17.47199,78.357028,0.8647,0.95,0.8803,0.8979,1.0,1.0,gachibowli
17.434917,78.33646,0.922,0.95,0.8679,0.8459,1.0,1.0,gachibowli
17.445851,78.351731,0.8685,0.8442,0.95,0.9272,0.0,1.0,gachibowli
17.435488,78.351573,0.8633,0.95,0.8946,0.9183,1.0,1.0,gachibowli
17.43725,78.366885,0.8644,0.8391,0.9374,0.9448,1.0,1.0,gachibowli
17.435965,78.342523,0.906,0.9308,0.95,0.95,1.0,1.0,gachibowli
17.441416,78.366253,0.929,0.9024,0.95,0.9042,1.0,1.0,gachibowli
17.443737,78.342562,0.8794,0.852,0.95,0.9205,1.0,1.0,gachibowli
17.435025,78.317066,0.95,0.9068,0.9377,0.9011,1.0,1.0,gachibowli
17.462695,78.355227,0.8578,0.8897,0.9323,0.95,1.0,1.0,gachibowli
17.448556,78.345533,0.8681,0.9067,0.95,0.9076,1.0,1.0,gachibowli
17.461093,78.380654,0.886,0.8576,0.95,0.947,1.0,1.0,hitec_city
17.44599,78.389773,0.8881,0.893,0.8689,0.9099,1.0,1.0,hitec_city
17.445863,78.372674,0.8449,0.95,0.95,0.8988,0.0,1.0,hitec_city
17.441984,78.393663,0.8837,0.9385,0.9155,0.8952,1.0,1.0,hitec_city
17.435706,78.388766,0.95,0.95,0.882,0.95,1.0,1.0,hitec_city
17.462645,78.368776,0.9344,0.8368,0.95,0.8868,1.0,1.0,hitec_city
17.468207,78.385374,0.8613,0.95,0.9058,0.95,1.0,1.0,hitec_city
17.442844,78.396119,0.8946,0.8453,0.95,0.95,0.0,1.0,hitec_city
17.448105,78.377361,0.9443,0.9421,0.9197,0.95,1.0,1.0,hitec_city
17.433895,78.376986,0.949,0.8901,0.95,0.8726,1.0,1.0,hitec_city
17.443176,78.377937,0.8496,0.9112,0.9223,0.95,1.0,1.0,hitec_city
17.4576,78.381825,0.917,0.8814,0.9271,0.95,0.0,1.0,hitec_city
17.444705,78.383196,0.929,0.8501,0.9084,0.9198,1.0,1.0,hitec_city
17.46388,78.378782,0.8698,0.881,0.9181,0.918,1.0,1.0,hitec_city
17.446581,78.389279,0.8678,0.9371,0.8619,0.9075,1.0,1.0,hitec_city
17.453269,78.380527,0.9037,0.9005,0.95,0.7867,1.0,1.0,hitec_city
17.457151,78.38493,0.9167,0.95,0.9084,0.95,1.0,1.0,hitec_city
17.446563,78.35926,0.8849,0.9083,0.9024,0.9317,1.0,1.0,hitec_city
17.448307,78.364328,0.95,0.9079,0.9104,0.95,1.0,1.0,hitec_city
17.462192,78.372902,0.9055,0.95,0.9155,0.9098,0.0,1.0,hitec_city
17.455148,78.388936,0.95,0.83,0.95,0.9077,1.0,1.0,hitec_city
17.457657,78.368995,0.9375,0.914,0.931,0.8946,0.0,1.0,hitec_city
17.465261,78.364162,0.8568,0.8329,0.902,0.9365,1.0,1.0,hitec_city
17.462413,78.364559,0.9283,0.91,0.9048,0.9379,0.0,1.0,hitec_city
17.42958,78.384226,0.8625,0.9041,0.95,0.9336,1.0,1.0,hitec_city
17.452689,78.372846,0.9464,0.9037,0.8766,0.9187,1.0,1.0,hitec_city
17.441994,78.390438,0.8816,0.9458,0.9147,0.851,0.0,1.0,hitec_city
17.439623,78.376442,0.7872,0.95,0.9232,0.8338,0.0,1.0,hitec_city
17.441917,78.361286,0.8826,0.8953,0.9343,0.9162,1.0,1.0,hitec_city
17.455004,78.384755,0.8058,0.899,0.9021,0.8918,1.0,1.0,hitec_city
17.458712,78.378359,0.856,0.95,0.9428,0.8737,1.0,1.0,hitec_city
17.449283,78.375495,0.95,0.95,0.8736,0.95,1.0,1.0,hitec_city
17.439001,78.378562,0.9085,0.9464,0.95,0.9001,1.0,1.0,hitec_city
17.46093,78.374388,0.9256,0.95,0.9334,0.9065,1.0,1.0,hitec_city
17.446293,78.375298,0.9032,0.95,0.9227,0.9292,1.0,1.0,hitec_city
17.457217,78.357361,0.95,0.95,0.9316,0.95,1.0,1.0,hitec_city
17.451876,78.385512,0.8815,0.9046,0.9136,0.95,1.0,1.0,hitec_city
17.434876,78.379295,0.885,0.9258,0.95,0.8402,1.0,1.0,hitec_city
17.458135,78.386665,0.9166,0.8647,0.9107,0.95,1.0,1.0,hitec_city
17.436989,78.379653,0.8785,0.8886,0.95,0.95,0.0,1.0,hitec_city
17.463551,78.364091,0.9302,0.9451,0.8804,0.8699,1.0,1.0,hitec_city
17.443051,78.372206,0.8852,0.95,0.9308,0.8744,1.0,1.0,hitec_city
17.448428,78.37959,0.95,0.89,0.95,0.9384,0.0,1.0,hitec_city
17.455476,78.39511,0.8869,0.9197,0.9289,0.9347,1.0,1.0,hitec_city
17.436843,78.391277,0.95,0.95,0.95,0.9221,1.0,1.0,hitec_city
17.469081,78.355341,0.95,0.946,0.95,0.8827,1.0,1.0,hitec_city
17.448501,78.387825,0.9075,0.862,0.933,0.95,0.0,1.0,hitec_city
17.430167,78.346474,0.9184,0.9095,0.9459,0.9199,0.0,1.0,hitec_city
17.450746,78.388391,0.95,0.9477,0.9409,0.8901,1.0,1.0,hitec_city
17.437008,78.380706,0.8909,0.8751,0.95,0.8867,1.0,1.0,hitec_city
17.43557,78.380973,0.95,0.95,0.95,0.9456,1.0,1.0,hitec_city
17.446199,78.397364,0.95,0.9107,0.8692,0.95,1.0,1.0,hitec_city
17.442108,78.385009,0.95,0.8503,0.9464,0.9189,1.0,1.0,hitec_city
17.434521,78.388356,0.9294,0.907,0.95,0.9053,0.0,1.0,hitec_city
17.43642,78.376636,0.9459,0.9215,0.95,0.95,0.0,1.0,hitec_city
17.45144,78.369269,0.9008,0.95,0.8989,0.9287,1.0,1.0,hitec_city
17.454694,78.379107,0.8972,0.8488,0.8924,0.9491,1.0,1.0,hitec_city
17.457135,78.385179,0.95,0.95,0.9441,0.9112,1.0,1.0,hitec_city
17.452065,78.384083,0.8787,0.9483,0.95,0.8897,1.0,1.0,hitec_city
17.446886,78.386772,0.913,0.95,0.8528,0.9141,1.0,1.0,hitec_city
17.443717,78.39805,0.95,0.95,0.923,0.9333,1.0,1.0,hitec_city
17.431901,78.377549,0.9057,0.8552,0.919,0.95,1.0,1.0,hitec_city
17.449797,78.370653,0.9103,0.8609,0.9105,0.8725,1.0,1.0,hitec_city
17.442399,78.388781,0.9165,0.9498,0.9315,0.8345,1.0,1.0,hitec_city
17.443348,78.411868,0.8572,0.9208,0.9372,0.95,1.0,1.0,hitec_city
17.458511,78.366087,0.8923,0.8452,0.8869,0.8805,1.0,1.0,kondapur
17.472551,78.356023,0.8393,0.8833,0.9127,0.8401,1.0,1.0,kondapur
17.471793,78.381027,0.9014,0.8956,0.8883,0.8949,1.0,1.0,kondapur
17.45895,78.367128,0.889,0.8813,0.9123,0.8858,1.0,1.0,kondapur
17.483518,78.35548,0.905,0.9241,0.95,0.8994,0.0,1.0,kondapur
17.46087,78.350639,0.9243,0.9059,0.9258,0.893,0.0,1.0,kondapur
17.457823,78.364843,0.8786,0.9157,0.8849,0.9129,1.0,1.0,kondapur
17.455661,78.378222,0.8593,0.8658,0.8921,0.8614,1.0,1.0,kondapur
17.446319,78.349935,0.8941,0.9033,0.9078,0.8947,0.0,1.0,kondapur
17.454259,78.358189,0.9132,0.9465,0.8849,0.914,1.0,1.0,kondapur
17.447543,78.366225,0.95,0.9012,0.9146,0.9078,0.0,1.0,kondapur
17.456161,78.363023,0.8893,0.8509,0.9082,0.8607,1.0,1.0,kondapur
17.450973,78.364392,0.8237,0.8695,0.9487,0.8829,1.0,1.0,kondapur
17.460294,78.366166,0.8507,0.8338,0.9143,0.8972,1.0,1.0,kondapur
17.444419,78.389335,0.8744,0.8973,0.887,0.8853,1.0,1.0,kondapur
17.46308,78.347972,0.9081,0.8758,0.9112,0.9379,1.0,1.0,kondapur
17.468491,78.348255,0.9171,0.8921,0.95,0.8758,1.0,1.0,kondapur
17.442528,78.361946,0.825,0.7897,0.9219,0.9156,1.0,1.0,kondapur
17.459952,78.355062,0.8397,0.8967,0.9252,0.9378,1.0,1.0,kondapur
17.471772,78.362367,0.7978,0.8756,0.95,0.9008,1.0,1.0,kondapur
17.462922,78.367725,0.8588,0.9004,0.8722,0.9204,1.0,1.0,kondapur
17.435647,78.367842,0.8574,0.897,0.86,0.8994,0.0,1.0,kondapur
17.478342,78.366984,0.864,0.8788,0.95,0.8721,1.0,1.0,kondapur
17.461606,78.374621,0.8805,0.8852,0.8659,0.9428,1.0,1.0,kondapur
17.466726,78.378707,0.8213,0.8419,0.9365,0.8658,0.0,1.0,kondapur
17.463583,78.349034,0.8303,0.805,0.9388,0.8882,1.0,1.0,kondapur
17.441312,78.365155,0.8544,0.9151,0.8737,0.95,1.0,1.0,kondapur
17.437764,78.355819,0.878,0.8647,0.95,0.95,1.0,1.0,kondapur
17.446248,78.35921,0.8837,0.8987,0.88,0.8729,1.0,1.0,kondapur
17.453645,78.363083,0.9044,0.8536,0.95,0.8708,1.0,1.0,kondapur
17.46784,78.348319,0.8939,0.8494,0.8439,0.8921,1.0,1.0,kondapur
17.445212,78.377723,0.8605,0.8566,0.8194,0.896,0.0,1.0,kondapur
17.446094,78.346528,0.934,0.8748,0.95,0.95,1.0,1.0,kondapur
17.460375,78.371918,0.8872,0.7891,0.9039,0.95,1.0,1.0,kondapur
17.458163,78.35002,0.7874,0.8861,0.8786,0.95,0.0,1.0,kondapur
17.472576,78.365061,0.8806,0.8543,0.9419,0.8351,0.0,1.0,kondapur
17.456015,78.365862,0.9102,0.95,0.9165,0.8675,0.0,1.0,kondapur
17.442476,78.352393,0.9169,0.8967,0.95,0.9261,1.0,1.0,kondapur
17.467462,78.354218,0.8837,0.8686,0.95,0.9211,1.0,1.0,kondapur
17.47227,78.345194,0.9398,0.95,0.8572,0.9409,1.0,1.0,kondapur
17.457079,78.356962,0.9396,0.89,0.9489,0.9371,1.0,1.0,kondapur
17.443332,78.346052,0.8955,0.891,0.8813,0.9424,0.0,1.0,kondapur
17.46257,78.362176,0.95,0.851,0.95,0.8862,1.0,1.0,kondapur
17.460349,78.347245,0.9447,0.895,0.944,0.95,1.0,1.0,kondapur
17.460025,78.379091,0.8857,0.8749,0.8634,0.9156,1.0,1.0,kondapur
17.476533,78.367231,0.8996,0.9095,0.8701,0.95,1.0,1.0,kondapur
17.460943,78.350636,0.8568,0.95,0.9166,0.95,1.0,1.0,kondapur
17.464349,78.35706,0.9115,0.9023,0.8701,0.9308,1.0,1.0,kondapur
17.457151,78.367402,0.849,0.9124,0.8501,0.95,1.0,1.0,kondapur
17.450579,78.35552,0.8814,0.9235,0.8972,0.8466,1.0,1.0,kondapur
17.470995,78.359113,0.8429,0.8991,0.9155,0.95,1.0,1.0,kondapur
17.458527,78.370639,0.9,0.906,0.95,0.899,1.0,1.0,kondapur
17.458892,78.358085,0.8679,0.8961,0.9083,0.8934,1.0,1.0,kondapur
17.443661,78.356752,0.9101,0.8544,0.8529,0.9128,1.0,1.0,kondapur
17.452855,78.362533,0.9135,0.9191,0.9431,0.9488,1.0,1.0,kondapur
17.468118,78.388295,0.8755,0.8492,0.8901,0.95,1.0,1.0,madhapur
17.456058,78.379409,0.9075,0.8895,0.9492,0.8554,1.0,1.0,madhapur
17.448971,78.400731,0.95,0.8999,0.8925,0.9261,1.0,1.0,madhapur
17.440128,78.391147,0.9081,0.9113,0.8337,0.8353,0.0,1.0,madhapur
17.453488,78.377923,0.8792,0.8926,0.95,0.8515,1.0,1.0,madhapur
17.454949,78.403023,0.8478,0.8629,0.8928,0.8662,1.0,1.0,madhapur
17.459292,78.392706,0.8652,0.8533,0.8745,0.8126,1.0,1.0,madhapur
17.44708,78.398451,0.8717,0.8851,0.9099,0.9023,1.0,1.0,madhapur
17.446836,78.383659,0.8736,0.9069,0.8328,0.8944,1.0,1.0,madhapur
17.454656,78.393552,0.9012,0.8149,0.899,0.8534,1.0,1.0,madhapur
17.440242,78.401066,0.95,0.827,0.9167,0.8537,1.0,1.0,madhapur
17.439715,78.395579,0.8319,0.8893,0.8133,0.8673,1.0,1.0,madhapur
17.453268,78.388403,0.8643,0.8774,0.8519,0.9005,1.0,1.0,madhapur
17.456852,78.402944,0.7979,0.9113,0.8488,0.8774,1.0,1.0,madhapur
17.465117,78.391813,0.8299,0.8126,0.9445,0.8614,0.0,1.0,madhapur
17.422809,78.401936,0.763,0.8627,0.95,0.95,1.0,1.0,madhapur
17.46533,78.383547,0.8313,0.8265,0.9262,0.9124,1.0,1.0,madhapur
17.434958,78.388117,0.7862,0.8754,0.793,0.9345,1.0,1.0,madhapur
17.462515,78.385994,0.9268,0.8623,0.8819,0.9119,1.0,1.0,madhapur
17.436212,78.38794,0.95,0.8231,0.8435,0.95,0.0,1.0,madhapur
17.432737,78.409076,0.8669,0.8326,0.9108,0.9484,0.0,1.0,madhapur
17.438943,78.391353,0.9191,0.9035,0.888,0.7954,1.0,1.0,madhapur
17.435423,78.387211,0.8551,0.8521,0.8624,0.8351,1.0,1.0,madhapur
17.449094,78.400265,0.95,0.8991,0.95,0.8294,1.0,1.0,madhapur
17.447731,78.385562,0.9192,0.8763,0.8662,0.8248,1.0,1.0,madhapur
17.438527,78.388708,0.9411,0.8708,0.8668,0.7458,0.0,1.0,madhapur
17.447516,78.408419,0.896,0.8536,0.8187,0.9097,1.0,1.0,madhapur
17.444192,78.40306,0.9222,0.8689,0.941,0.7716,1.0,1.0,madhapur
17.441496,78.394744,0.8592,0.823,0.95,0.9364,1.0,1.0,madhapur
17.454231,78.387483,0.8886,0.8948,0.9097,0.8698,1.0,1.0,madhapur
17.433052,78.400559,0.8415,0.8521,0.95,0.9051,1.0,1.0,madhapur
17.428241,78.387879,0.9079,0.8833,0.8706,0.8351,1.0,1.0,madhapur
17.461048,78.398459,0.8621,0.8854,0.86,0.897,0.0,1.0,madhapur
17.466615,78.394724,0.8561,0.8832,0.8513,0.8707,1.0,1.0,madhapur
17.44467,78.392261,0.9155,0.8608,0.8295,0.8928,0.0,1.0,madhapur
17.455595,78.399606,0.8241,0.902,0.9233,0.8389,1.0,1.0,madhapur
17.461339,78.388664,0.8579,0.9433,0.9153,0.9118,1.0,1.0,madhapur
17.441515,78.383346,0.8339,0.8525,0.8465,0.856,1.0,1.0,madhapur
17.456929,78.401649,0.7726,0.9189,0.8495,0.9328,1.0,1.0,madhapur
17.466964,78.384423,0.9045,0.8156,0.8824,0.95,1.0,1.0,madhapur
17.456916,78.390545,0.9317,0.8696,0.8706,0.95,1.0,1.0,madhapur
17.459064,78.388401,0.8769,0.7926,0.8631,0.9462,1.0,1.0,madhapur
17.444311,78.388903,0.8643,0.8742,0.9245,0.8678,1.0,1.0,madhapur
17.444412,78.407768,0.885,0.8412,0.9387,0.9212,1.0,1.0,madhapur
17.437775,78.385011,0.95,0.8181,0.8223,0.9267,0.0,1.0,madhapur
17.44818,78.388416,0.84,0.7718,0.8034,0.95,1.0,1.0,madhapur
17.456385,78.401623,0.8444,0.9042,0.95,0.95,1.0,1.0,madhapur
17.430486,78.390166,0.8516,0.847,0.9057,0.8561,1.0,1.0,madhapur
17.446755,78.401386,0.8879,0.8732,0.9353,0.8936,1.0,1.0,madhapur
17.445992,78.379466,0.9329,0.8868,0.8267,0.9119,1.0,1.0,madhapur
17.496924,78.585206,0.267,0.4995,0.3592,0.4702,1.0,1.0,background
17.296873,78.285855,0.28,0.5313,0.4445,0.5856,1.0,1.0,background
17.313319,78.200121,0.4561,0.5605,0.6126,0.7104,1.0,1.0,background
17.349442,78.54073,0.4817,0.4231,0.5554,0.614,0.0,1.0,background
17.248108,78.551764,0.3459,0.6771,0.609,0.5225,0.0,1.0,background
17.300901,78.46711,0.5687,0.3967,0.38,0.3498,1.0,1.0,background
17.585114,78.263328,0.4246,0.1858,0.3722,0.3893,0.0,1.0,background
17.474215,78.418107,0.5621,0.44,0.5424,0.7198,0.0,1.0,background
